Employee_ID,First_Name,Last_Name,Department,Job_Title,Manager,Gender,Date_of_Birth,Date_of_Joining,Employment_Type,Contact_Number,Email,Address,City,Country,Status
EMP2462,Courtney,Davis,Operations,Manager,Catherine Rubio,Female,1996-06-27,2017-05-23,Full-time,073-704-2588x119,michele78@henderson-mccall.com,"PSC 7100, Box 6191, APO AE 78308",Montgomerystad,Australia,Active
EMP9394,Robin,Wright,Finance,Assistant,William Parker,Female,1974-11-01,2013-06-26,Contract,(339)072-4613x47181,amyjohnson@solis-taylor.com,"5323 Mckenzie Skyway, Ryanhaven, IL 58842",Longside,Latvia,Inactive
EMP8581,James,Blair,Sales,Analyst,Sean Burns,Male,1991-10-15,2016-09-17,Part-time,022.695.6906,jason29@hotmail.com,"41138 Rose Isle Apt. 640, North Marilynton, WV 70785",West Elizabeth,Fiji,Inactive
EMP1677,Casey,Ross,HR,Coordinator,Vanessa Torres,Male,1994-11-25,2021-12-07,Full-time,883.891.3804,qlara@hotmail.com,"13589 Benson Tunnel Suite 087, East Raventon, IN 99041",Anthonyborough,Libyan Arab Jamahiriya,Active
EMP5956,Rebecca,Moon,IT,Manager,Nancy Payne,Female,1980-09-26,2015-09-13,Full-time,(357)561-1707,rebecca99@vang-farmer.net,"64217 Love Villages Apt. 094, Alfredfurt, CT 30130",West Mark,Reunion,Inactive
EMP9179,Sarah,Meyers,IT,Assistant,Jeffrey Moore,Female,1985-04-02,2022-03-26,Contract,054.655.9136x5581,yhopkins@wiley.com,"36270 Macdonald Cliffs, Porterstad, CT 02736",Laurietown,Slovakia (Slovak Republic),Active
EMP5322,Paul,Marshall,Operations,Executive,Charles Hall,Female,1978-10-15,2020-03-02,Contract,001-141-600-4126,lauragrimes@hernandez-irwin.biz,"3403 Reynolds Squares, Jacobmouth, GA 68349",New Jesse,Czech Republic,Inactive
EMP7802,Connie,Li,Operations,Executive,Christopher Lamb,Female,1976-05-08,2012-01-28,Full-time,541-407-7410x68202,qphillips@hernandez-roberts.com,"8868 Gilbert Isle Suite 854, South Kathrynchester, WI 31533",New Joshua,Samoa,Active
EMP1476,Michael,Jones,Marketing,Assistant,Kayla Phelps,Male,2000-02-11,2021-04-09,Contract,001-981-649-0080x67412,aperkins@ward-kerr.org,"538 Watts Gardens Apt. 374, Baileystad, AR 91058",Port Ronaldville,Argentina,Inactive
EMP5338,Ashley,Cervantes,HR,Assistant,Jennifer Young,Male,1981-05-19,2013-01-16,Part-time,517-616-8779,acollier@smith.org,"4121 Bradley Ports, Luisshire, MA 06617",Christopherport,British Indian Ocean Territory (Chagos Archipelago),Active
EMP9960,Daniel,Goodwin,Operations,Coordinator,Robert Williams,Male,1990-01-13,2020-02-09,Part-time,432.876.5280x04516,christineblake@yahoo.com,"88599 Bond Springs, Port Cody, DE 24470",Davisburgh,Pitcairn Islands,Inactive
EMP5385,Cindy,Anderson,Sales,Analyst,Dana Hernandez,Female,1983-05-16,2016-10-11,Part-time,117-320-4739x3424,robert37@mcgrath.org,"93689 Jonathan Ports Apt. 771, Matthewfort, NM 62477",Scottmouth,Bouvet Island (Bouvetoya),Inactive
EMP2527,Colleen,Rodriguez,Finance,Manager,Chad Martin,Female,1995-01-16,2019-06-03,Full-time,5042314566,ysmith@yahoo.com,"82421 Mark Tunnel, East Laurenfort, CA 17716",East Elizabethhaven,Croatia,Inactive
EMP3124,Sherri,Lopez,IT,Executive,Mario Castro,Female,1989-08-03,2016-06-10,Full-time,966-731-2656,torrestara@yahoo.com,"129 Thomas Lights, Lake Amy, OK 95678",Sarachester,Azerbaijan,Active
EMP4196,Alejandro,Johnson,Marketing,Manager,Amber Wilson,Male,1975-03-23,2018-04-26,Part-time,399-096-3717x4669,timothy69@gmail.com,"790 Bartlett Lakes, South Deborah, NE 08639",East Amyton,Poland,Inactive
EMP3787,Jason,Rowe,Sales,Assistant,Richard Chan,Female,1987-03-17,2011-03-17,Full-time,(834)447-3175,barry42@gmail.com,"7249 Jason Ville Suite 303, Mariastad, DE 48320",Port Jessicaburgh,Turks and Caicos Islands,Inactive
EMP9888,Lisa,Mayer,Sales,Manager,Charles Hernandez,Female,1986-08-05,2018-02-19,Part-time,007-988-3370x61677,sharpchristian@jones.com,"6709 Michelle Circle, Ricardohaven, KY 86929",East Paul,Nicaragua,Active
EMP4751,Mark,Ellis,Operations,Analyst,Timothy Paul,Female,1989-10-03,2010-06-26,Contract,001-495-979-2675x096,jenningsandrea@gmail.com,"620 Paul Mountain Apt. 928, Campbellmouth, VT 99181",Port Donnatown,Iceland,Active
EMP4864,Karen,Clark,Operations,Analyst,Samuel Lewis,Male,1982-04-04,2022-03-04,Full-time,+1-052-631-6370x342,karenellis@yahoo.com,"5683 Greer Rapids, East William, MO 31668",Danaville,Malaysia,Active
EMP1647,Nichole,Gonzalez,Marketing,Assistant,Kristina Nelson,Male,1985-10-31,2010-11-30,Contract,2500397293,zjackson@yates-newman.com,"095 Kathryn Light, Port Danielchester, ND 86361",Katherinestad,Tonga,Inactive
EMP8449,Kelly,Jones,IT,Coordinator,Sean Kaufman,Female,1984-10-10,2019-12-08,Contract,025.871.4868x08686,angelavazquez@gmail.com,"300 Brown Pike, Ryanland, VA 02793",North Shannon,Azerbaijan,Inactive
EMP2311,Jamie,Olsen,Operations,Executive,Katie Bonilla,Male,1980-09-14,2013-03-30,Full-time,839-069-1464x832,bluna@carter.com,"8762 Morgan Rest Suite 194, West Jacobshire, DC 33660",New Stephaniefort,Kiribati,Inactive
EMP4313,Kristy,Palmer,Operations,Manager,James Castro,Female,1975-04-27,2017-07-10,Contract,+1-755-406-5122x34762,veronicastevens@thomas-boyd.org,"8936 Peter Summit Apt. 700, Kimberlybury, WI 08128",Michelleburgh,Estonia,Active
EMP8908,Debra,Spencer,HR,Executive,Samuel Lewis,Male,2000-05-14,2020-06-13,Full-time,001-514-401-7490x8136,orivas@stanley-dixon.biz,"174 Reyes Way, Lake Philipport, MS 12821",Anthonyshire,Lao People's Democratic Republic,Inactive
EMP9902,Joseph,Thompson,HR,Analyst,Joseph Lee,Male,1990-06-26,2019-08-15,Contract,+1-213-459-4164,william51@hull.net,"Unit 4066 Box 9679, DPO AA 41730",Dianefort,United Kingdom,Active
EMP3968,Travis,Marshall,Operations,Manager,Robert Johnson,Male,1994-10-14,2011-12-15,Contract,(709)073-2131x552,perkinsmeredith@yahoo.com,"35894 Mcclure Rapid, Luceromouth, WA 39013",Parsonsside,Korea,Active
EMP3938,Steven,Richardson,IT,Coordinator,Angela Charles,Male,1983-10-12,2015-02-24,Part-time,925-892-2553,boonejames@clark-koch.com,"USCGC Green, FPO AP 68371",North Emily,Kazakhstan,Active
EMP6452,Nichole,Bruce,Finance,Analyst,Patrick Black,Female,1973-03-31,2016-01-31,Full-time,(860)069-1893x80987,courtney24@barber-martinez.com,"1767 Bryant Drive, North Nataliemouth, IA 80733",Taylorton,Sierra Leone,Inactive
EMP6228,Jeffrey,Adams,IT,Executive,Gregory Smith,Female,1986-11-09,2015-06-21,Contract,(364)039-9847x00186,melinda42@gmail.com,"840 Lydia Park, South Heather, TN 00707",West Bethview,Gambia,Active
EMP3312,Randy,Jackson,Finance,Coordinator,Melissa Martinez,Male,1973-04-26,2017-11-08,Full-time,7692518762,courtneynorris@hotmail.com,"2036 Hurst Via, Morganfort, RI 15208",Carlstad,Maldives,Inactive
EMP7658,Kelly,Harvey,HR,Analyst,Virginia Walker,Male,1990-08-03,2012-01-11,Full-time,(941)122-6271,scott86@floyd-parker.com,"703 Samantha Ports, Christopherport, WV 59807",Richardsonfort,Armenia,Active
EMP6035,Robert,Roberts,Finance,Coordinator,Matthew Gutierrez,Male,1996-03-26,2011-02-02,Part-time,(723)489-8326,baileyjasmine@hernandez.org,"22814 Christopher Highway Suite 698, South Amyshire, CO 24960",Jenniferport,French Southern Territories,Inactive
EMP7685,Ryan,Hall,Sales,Manager,Carol Martin,Female,1988-10-19,2015-03-04,Full-time,765.866.6336x166,mhill@carroll-rhodes.com,"336 Adam Terrace, Nicholasport, GA 37660",Bellborough,Rwanda,Inactive
EMP1686,Lisa,Adkins,Marketing,Analyst,Sabrina Garrison,Male,1993-08-29,2018-11-08,Part-time,+1-762-511-2512x3867,wilkinsbrian@gmail.com,"590 Michelle Greens Suite 958, Monicafurt, AK 27549",Billyland,Netherlands,Active
EMP9276,Monique,Velazquez,Finance,Executive,Ashley Harrison,Male,1980-09-23,2018-12-16,Full-time,1103227553,rosenatalie@thornton-pearson.org,"9107 Love Land, Port Kimberlyfurt, KY 31663",West Cody,Turks and Caicos Islands,Inactive
EMP6191,Alexandra,Lara,Sales,Manager,Tracey Walsh,Male,1971-10-10,2010-12-02,Part-time,914-924-5233,waynemoss@gmail.com,"35186 Hamilton Burgs, Thomasborough, NJ 25550",East Christinetown,Rwanda,Inactive
EMP1041,Michael,Miller,Marketing,Manager,Stephanie Brown,Female,1972-10-25,2011-03-01,Full-time,4689064052,wdunn@hines.com,"70879 Shawn Springs Suite 502, Thomasfurt, NE 14064",West Jorgemouth,Belize,Inactive
EMP6920,Ricky,Buck,Finance,Analyst,Michelle Smith,Male,1995-03-15,2012-08-26,Part-time,(182)193-8078x72037,ymurray@hotmail.com,"422 Steven Spring Suite 323, Port Joseph, SD 53903",East Arthur,Macao,Active
EMP7337,Melissa,Hodges,Operations,Analyst,Frederick Long,Female,1975-01-27,2012-09-13,Part-time,+1-072-135-5592x4308,charleschan@hotmail.com,"804 Lauren Oval Apt. 305, East Alexandraport, ND 79476",Ortizberg,Saint Kitts and Nevis,Inactive
EMP8449,Douglas,Jefferson,Finance,Coordinator,Alan Sellers,Male,1989-04-08,2012-04-22,Contract,889.877.2634x3420,castillostephanie@hotmail.com,"619 Michael Crossing Apt. 042, Harringtonfurt, VA 60442",Amandafort,Falkland Islands (Malvinas),Active
EMP5530,Edward,Phelps,Sales,Assistant,Allison Mcfarland,Female,1970-11-28,2016-08-10,Part-time,372.060.1536x29896,gmiller@osborn-boyer.net,"8033 Lauren Road Apt. 575, West Jasonshire, MO 85952",Sharonview,Slovenia,Inactive
EMP2340,Caroline,Lamb,Finance,Manager,Tonya Burke,Male,1997-06-10,2013-04-12,Part-time,442.766.6150x272,mowens@simpson.net,"4252 Michael Vista Suite 373, North Josephhaven, UT 50586",Port John,Turks and Caicos Islands,Inactive
EMP5678,Vincent,Hanson,IT,Manager,Lisa Flynn,Female,1990-10-05,2021-08-14,Contract,(707)300-5424x8867,imcgrath@yahoo.com,"571 Ramsey Tunnel Apt. 839, South Madisonport, NC 81728",Vancefurt,Sri Lanka,Inactive
EMP1048,Tanya,Rodriguez,Marketing,Manager,Daniel Short,Female,1993-03-07,2021-10-29,Part-time,627-774-7829,zavalamary@hotmail.com,"PSC 8597, Box 6818, APO AA 49776",Thomasborough,Netherlands Antilles,Active
EMP1243,Mark,Owens,Marketing,Executive,Richard Suarez,Female,1996-03-05,2014-03-23,Full-time,8863266517,onorton@yahoo.com,"3441 Christina Pine, North Kaitlinbury, OH 92324",East Walterstad,France,Inactive
EMP2369,Joshua,Marshall,Operations,Coordinator,Jonathan Drake,Male,1991-07-23,2021-12-20,Part-time,+1-762-106-4848x35366,smithkevin@may-todd.com,"895 Page Wall, New David, SC 77718",West Jonathanberg,Greenland,Active
EMP8969,Shannon,Ward,IT,Coordinator,Mark Atkinson,Male,1982-05-22,2017-08-23,Contract,094.211.2632,mcbridechristopher@hotmail.com,"411 Thomas Forges, Patriciaborough, CT 22700",Mcintyreberg,Lesotho,Active
EMP4345,Richard,Holder,HR,Assistant,Marilyn Gordon,Male,1985-02-27,2014-01-17,Full-time,5137006295,chavezscott@hotmail.com,"2084 Baker Circle, Matthewland, WA 72009",Carlsonmouth,Benin,Inactive
EMP5908,Susan,Young,Marketing,Assistant,Thomas Mcdonald,Female,1996-05-27,2019-12-22,Full-time,+1-956-086-9178,waltersluis@thompson.net,"50672 Walker Mews Suite 036, Brownburgh, AL 03448",Heatherport,Portugal,Inactive
EMP5256,Christopher,Clark,Operations,Executive,Brittany Bradford,Male,1979-12-08,2022-07-10,Full-time,001-389-950-4002x64685,sanchezcody@little-brown.info,"05343 Vazquez Ranch Suite 434, Lake Jonathanview, VA 08455",West Heidi,Cook Islands,Inactive
EMP5728,Robert,Woods,Marketing,Analyst,Gary Carroll,Female,1991-11-27,2010-01-14,Full-time,109-869-1999x812,fhood@guzman.net,"5347 Craig Shoals, Donaldchester, TX 19023",Mariamouth,Heard Island and McDonald Islands,Active
EMP9537,Ryan,Castillo,HR,Executive,Amanda Norris,Female,1986-06-22,2018-05-12,Part-time,805.468.5135,stuartchris@peterson-garcia.com,"3633 Larson Lights Apt. 222, Liuport, SD 45225",East Thomas,Trinidad and Tobago,Active
EMP3060,Derrick,Lopez,Finance,Coordinator,Tammy Reese,Male,1991-03-30,2017-08-19,Full-time,442-313-8840x1207,jeanparsons@schmitt.com,"16080 Ronald Place Suite 708, Lake Olivia, VA 04561",North Richard,Algeria,Active
EMP7369,Keith,Murphy,Marketing,Manager,Jeffrey Houston,Male,1989-08-24,2013-02-10,Full-time,001-877-996-0005x20890,jefferymitchell@gmail.com,"PSC 7912, Box 9149, APO AP 51934",East Chelsealand,Falkland Islands (Malvinas),Active
EMP7150,Lauren,Le,Operations,Executive,Karina Collier,Female,1992-01-26,2014-07-16,Part-time,312.313.5521x509,nicolewilson@nelson-moreno.org,"1545 Joseph Points Apt. 370, North Bryan, NM 03792",Port Michael,India,Inactive
EMP1247,Michael,Taylor,Sales,Analyst,Joseph Miles,Female,1998-08-07,2016-07-01,Contract,3193863819,davidnichols@gmail.com,"9692 Arnold Row Apt. 693, Davidborough, KY 82532",Ramirezview,Senegal,Active
EMP5389,Lisa,Rice,IT,Manager,Jennifer White,Male,1987-04-18,2011-05-10,Contract,001-452-731-4285,zwatkins@michael.info,"380 Tracy Prairie, New Annport, AZ 76974",Lake Kiarastad,Bolivia,Inactive
EMP1952,Angela,Green,Operations,Executive,Jennifer Young,Male,1975-07-16,2016-08-10,Part-time,+1-294-318-3743x95831,yangdesiree@gmail.com,"30055 Nielsen Extension Suite 874, North Johnton, ND 90474",West Kayleetown,Congo,Active
EMP6186,Heather,Johnson,Marketing,Coordinator,Spencer Meyer,Female,1976-12-25,2011-12-14,Contract,157.248.1464x2566,pcarson@griffith.com,"55628 Andrew Mountains Apt. 836, New Andrew, AZ 34848",Jessicamouth,Taiwan,Inactive
EMP6819,Megan,Harris,HR,Assistant,Patrick Stone,Female,1980-01-13,2011-02-24,Contract,899-013-4698,kayla55@hotmail.com,"48288 West Circle, Hernandezburgh, KS 40216",Taylorfort,Greece,Inactive
EMP5601,Edward,Morgan,IT,Coordinator,Roger Montgomery,Male,1993-02-12,2012-01-17,Full-time,+1-553-372-6994x74496,kphillips@yahoo.com,"USS Humphrey, FPO AA 60012",Lynnborough,Saint Barthelemy,Active
EMP7854,Donna,Simmons,HR,Executive,Aaron Weaver,Male,1996-11-09,2021-07-18,Part-time,9903006142,sharpkristine@mcdonald.com,"3177 Vaughn Lock Suite 580, East Amberland, IL 28286",Williamsmouth,Senegal,Active
EMP5068,Lisa,Yates,IT,Analyst,Ashley Diaz,Female,1971-07-31,2010-09-10,Contract,001-458-495-9829,alicia36@gmail.com,"8926 Ethan Viaduct, South Katherine, MS 39937",Lopezton,Timor-Leste,Active
EMP5274,Samuel,Martin,Finance,Manager,Gina Martin,Male,2000-04-19,2011-12-22,Part-time,227.171.5760x71656,jay52@johnson.biz,"8287 Barnes Springs Apt. 399, East James, LA 88848",South Toni,Yemen,Active
EMP5827,Jacob,Adams,IT,Analyst,Christine Vang,Male,1973-09-14,2012-12-22,Contract,(269)304-9283,jsantiago@duncan-pratt.net,"72732 Bond Fields, New Natalie, IA 21150",West Jeff,Philippines,Active
EMP2894,Annette,White,Sales,Executive,David Whitaker,Male,1976-03-13,2021-10-26,Part-time,392.361.5780x75529,villanuevaalexandria@griffin.com,"8323 Samuel Brooks, East Anthony, MO 07381",Timothyport,Burundi,Active
EMP8223,Amber,Martinez,IT,Analyst,Matthew Wallace,Male,1980-05-03,2018-04-26,Full-time,315-182-6295,cindy13@padilla-vega.com,"9942 Kimberly Streets Apt. 332, Steinport, OR 55955",Keithshire,Ireland,Active
EMP2791,Ashley,Petty,Finance,Manager,Joel Pena,Female,1990-04-06,2014-04-14,Contract,+1-836-234-0241,ofreeman@white.org,"872 Bailey Village, Jonesborough, WA 06208",Harrisville,Monaco,Active
EMP8616,Donald,Ryan,Finance,Coordinator,James Patterson,Female,1984-12-13,2015-10-27,Part-time,354-945-4151,dpope@hotmail.com,"024 Danielle Mission Apt. 144, Gregoryton, OH 71612",Armstronghaven,Macedonia,Active
EMP7235,Charles,Price,Operations,Executive,Brian Ferrell,Female,1983-03-19,2017-10-02,Full-time,5153642029,kim25@yahoo.com,"49394 Washington Path Apt. 897, New Daniel, IN 80248",Port Heidiville,Barbados,Inactive
EMP9214,Christopher,Rowe,IT,Coordinator,Julia Diaz,Female,1999-03-25,2017-09-14,Part-time,597-250-1149x817,hughesmatthew@hotmail.com,"857 Perez Parkways Suite 507, Michaelmouth, MO 39730",Port Reneeview,United States Minor Outlying Islands,Active
EMP3639,Cheryl,Lawrence,Operations,Assistant,James Stokes,Female,1978-12-21,2021-12-19,Part-time,001-849-186-6555x2528,phillipsjennifer@yahoo.com,"074 Brooks Harbors Apt. 487, Andrewsmouth, WY 19621",Lake Paul,Greece,Active
EMP9500,Kristi,Pena,Operations,Coordinator,Michael Morse,Female,1982-04-30,2020-10-22,Part-time,3814493985,fjones@hotmail.com,"537 Green Pine, Brucechester, LA 31086",Campbellview,Aruba,Inactive
EMP9531,Robert,Henry,Marketing,Assistant,Linda Evans,Female,1980-03-07,2011-02-18,Contract,(361)489-7928x894,thomas00@hotmail.com,"609 Jennifer Field Suite 681, Davisberg, MS 78711",Port Amber,Congo,Inactive
EMP6012,Jennifer,Hinton,IT,Executive,Erin Bishop,Female,1981-08-11,2021-10-07,Full-time,860.574.6637,christophercunningham@vasquez.net,"6076 Rodriguez Mountains, North Krista, IL 11719",Port Ronaldchester,Peru,Inactive
EMP6758,Karen,Crosby,Sales,Executive,Jeremiah Townsend,Female,1999-10-23,2018-04-30,Part-time,126-789-6893x999,batesann@edwards.com,"657 Ryan Hill Suite 947, North Caitlin, IA 20009",Ashleyton,Zimbabwe,Active
EMP3420,Bobby,Monroe,Sales,Analyst,Natasha Lloyd PhD,Male,1999-04-23,2016-12-19,Part-time,334.242.5297,gonzalezkimberly@campbell.org,"541 Jane Square Apt. 139, Davidberg, TN 71127",Taylorshire,Cyprus,Inactive
EMP1692,Jessica,Wood,Finance,Analyst,Luke Silva,Male,1984-07-25,2010-05-19,Contract,016-800-4863x79028,margaretreynolds@gmail.com,"93616 Garrett Pine Suite 629, East Reginaside, NH 73640",Thomasmouth,Turkmenistan,Inactive
EMP6995,Kristin,Mclaughlin,Finance,Manager,Fernando Holmes,Female,1976-07-12,2019-09-10,Contract,(930)076-3199x663,orrnancy@yahoo.com,"86505 Simmons Ports, New Albert, LA 71869",Christopherchester,Montenegro,Inactive
EMP2225,Jodi,Stanley,Sales,Analyst,David Galvan,Female,1977-08-25,2014-10-31,Full-time,679-009-1176,sgeorge@hotmail.com,"40943 Campbell Glen, Jessicamouth, NM 27216",Hopkinsberg,Angola,Active
EMP1737,James,Lopez,HR,Analyst,Emily Parrish,Male,1987-07-22,2012-11-20,Part-time,809.832.6026,ethankelly@gmail.com,"18760 Manning Junction Suite 774, Jacobmouth, VT 84463",Williamberg,United States of America,Inactive
EMP2478,Caroline,Meyer,HR,Manager,David Banks,Female,1976-01-20,2019-10-23,Part-time,555-608-1909x5247,jason11@kennedy.net,"170 Garcia Forest, Kimfort, KS 03660",Jaybury,Yemen,Active
EMP4623,Rachael,Glover,IT,Coordinator,Evan Mckee,Female,1998-06-07,2012-04-03,Part-time,924.536.6270,gomezwendy@king.info,"PSC 0800, Box 4321, APO AP 75632",Lake Edward,Cote d'Ivoire,Active
EMP8316,William,Le,Finance,Manager,Joshua Lee,Female,2000-08-11,2011-02-27,Contract,001-682-044-4551x348,matthew60@hotmail.com,"6522 Diaz Hill Apt. 597, West Joseborough, CO 48702",Alexanderland,Bhutan,Inactive
EMP7333,Emily,Hanson,Finance,Coordinator,Mr. Robert Garcia,Male,1983-09-25,2020-06-01,Contract,755.039.2763,jcervantes@hotmail.com,"11466 Randall Center Suite 695, Ortizhaven, WI 19394",South Amandahaven,Saint Helena,Active
EMP3543,Elizabeth,Young,IT,Manager,Joshua Lucas,Male,1976-01-20,2013-05-12,Part-time,9067702686,williamskaren@hotmail.com,"1771 Daniel Square Suite 869, Michaelburgh, NH 88562",North Wesley,Reunion,Inactive
EMP6673,Pamela,Carlson,Sales,Executive,Megan Pham,Male,1989-02-17,2012-11-17,Part-time,(353)434-4536x251,andrewmcmahon@martin.com,"Unit 2828 Box 3807, DPO AE 19471",East Jennifer,Rwanda,Inactive
EMP4982,Curtis,Martinez,Marketing,Assistant,Michael Walker,Male,1980-05-23,2018-01-21,Contract,+1-084-814-4539x3434,andersonjenna@gmail.com,"1732 Gross Glen, New Matthewchester, AL 97621",East John,Saint Pierre and Miquelon,Inactive
EMP2229,Jeffrey,Weeks,Operations,Assistant,Jordan Gonzalez,Male,1991-11-11,2022-09-09,Contract,+1-222-694-5387x520,rgonzalez@yahoo.com,"6865 Vanessa Islands Suite 629, New Anthonyport, DC 53570",Cruzland,Greenland,Active
EMP5523,Julia,Burns,IT,Assistant,Heidi Hutchinson,Male,1981-12-07,2020-12-26,Part-time,093-104-4156x95519,collinsjose@mcfarland.org,"96500 Rodriguez Falls, Lake Lauriemouth, LA 45448",Guerrerochester,Bahamas,Inactive
EMP6656,Courtney,Gamble,Sales,Analyst,Jessica Munoz,Male,1997-05-28,2011-10-20,Part-time,+1-455-652-4119x37799,melissaharrison@yahoo.com,"374 Castillo Shoal, Pierceshire, NJ 00529",New Stevefort,Eritrea,Inactive
EMP5506,Monique,Robinson,Finance,Coordinator,Michael Taylor,Male,1997-04-20,2020-11-03,Full-time,741.422.2406,sandersdeanna@yahoo.com,"087 Rodriguez Neck, Briggsburgh, OK 93248",New Eric,Jersey,Active
EMP1822,Erik,Walker,Finance,Assistant,Jennifer Gonzalez,Male,1987-08-16,2018-08-03,Full-time,725-338-1012x156,heatherhoward@hotmail.com,"29621 Mary Mission, West Ronaldside, TX 27040",Normanmouth,Luxembourg,Inactive
EMP4301,Jennifer,King,Operations,Assistant,Andrew Kelly,Male,1974-03-13,2019-01-06,Full-time,618.941.7301,jeffreyhawkins@morris-vargas.com,"7855 Juan Glens Suite 216, New Shannonfort, NM 94310",Jennifershire,Aruba,Inactive
EMP1635,April,Benson,HR,Assistant,Elizabeth Townsend,Female,1990-10-16,2020-12-20,Full-time,6302211840,wagnerbrittney@hotmail.com,"091 Lauren Ford Apt. 285, South Darren, DE 32103",New Robin,Greece,Active
EMP5820,Kelli,Anderson,Operations,Coordinator,Daniel Savage,Female,1989-07-16,2010-08-09,Part-time,001-208-438-8058x51182,billydean@yahoo.com,"87783 George Brook, West George, WY 03792",East Andrew,Tajikistan,Active
EMP1515,Larry,Murphy,Operations,Executive,Brandon Crawford,Male,1978-11-18,2014-04-19,Full-time,837.670.5388,perezryan@morton.com,"788 Smith Land Apt. 884, Johnathanhaven, NE 45071",North Staceyland,United States of America,Active
EMP7666,Patricia,Diaz,Finance,Analyst,Juan Perez,Female,1973-11-19,2014-06-02,Contract,8905121486,qgraham@gmail.com,"03218 Heather Burg, West Alexis, MT 80854",Port Michelle,Saint Kitts and Nevis,Active
